Strike,Bid,Ask,Last,Volm
6225,908.9000244,913.2000122,760.5999756,0
6250,888.7999878,893,930.8300171,0
6275,868.7000122,872.9000244,763.5300293,0
6300,848.7999878,852.9000244,850.2999878,4
6325,828.9000244,833,829.1599731,0
6350,809.2000122,813.2000122,837.3300171,0
6375,789.5,793.5,798.1599731,2
6400,770,774,774.5,3
6425,750.5999756,754.5999756,750.6599731,8
6450,731.4000244,735.2999878,731.460022,0
6475,712.2000122,716.0999756,711.5499878,0
6500,693.2000122,697,694.7800293,2
6525,674.2999878,678.2000122,695.4799805,0
6550,655.5999756,659.4000244,665,0
6575,637.0999756,640.7999878,644.5700073,2
6600,618.5999756,622.4000244,637.4500122,14
6625,600.4000244,604.0999756,607.8900146,2
6650,582.2999878,586,606.7299805,0
6675,564.4000244,568,564.5599976,0
6700,546.7000122,550.2999878,542.4299927,4
6725,529.2000122,532.7000122,545.6099854,4
6750,511.7999878,515.4000244,513.4799805,2
6775,494.7000122,498.2000122,507.4599915,0
6800,477.8999939,481.2999878,481.5100098,30
6825,461.2000122,464.7000122,461.4700012,12
6850,444.8999939,447.1000061,448,376
6875,428.7000122,431,435.3999939,4
6900,412.8999939,415.1000061,415.3200073,50
6925,397.2999878,399.5,410.1000061,1
6950,382,384.2000122,388.5799866,4
6975,367,369.2000122,363.8599854,95
7000,352.3999939,354.5,363.5,318
7025,338,340,351.9200134,0
7050,323.8999939,326,324.4500122,26
7075,310.2000122,312.2000122,301.6000061,0
7100,296.7999878,298.7999878,299.8999939,5
7125,283.7999878,285.7000122,275.3999939,0
7150,271.1000061,273,262.8999939,0
7175,258.7000122,260.7000122,250.8999939,0
7200,246.8000031,248.6999969,249.3000031,3
7225,235.1999969,237.1000061,237.8000031,48
7250,223.8999939,225.8000031,225.1900024,4
7275,213.1000061,214.8999939,225.6699982,45
7300,202.6000061,204.3999939,204.6000061,81
7325,192.5,194.3000031,196.6300049,2
7350,182.6999969,184.5,184.8000031,22
7375,173.3999939,175.1000061,175.3000031,25
7400,164.3999939,166.1000061,165.5200043,305
7425,155.6999969,157.3999939,164.6900024,4
7450,147.5,149.1000061,149.1000061,2
7475,139.5,141.1999969,140.8999939,1005
7500,131.8999939,133.5,135.3999939,17
7525,124.6999969,126.3000031,126.0999985,5
7550,117.8000031,119.3000031,124.0999985,8
7575,111.1999969,112.6999969,112.5999985,2
7600,104.9000015,106.4000015,106.3000031,452
7625,99,100.4000015,99.90000153,24
7650,93.30000305,94.69999695,0,0
7675,87.90000153,89.30000305,94.55999756,77
7700,82.80000305,84.19999695,83.90000153,208
7725,77.90000153,79.30000305,83.59999847,2
7750,73.30000305,74.69999695,78.69999695,1
7800,64.80000305,66.09999847,63.65000153,7
7900,50.5,51.59999847,51.49000168,1534
8000,39.09999847,40.09999847,42.40000153,1898
8100,30.10000038,31,29.55999947,0
8200,23.10000038,23.89999962,22.79999924,2
8300,17.60000038,18.39999962,18.12000084,2
8400,13.39999962,14.19999981,14.69999981,331
8500,10.19999981,10.89999962,10.19999981,1
8600,7.699999809,8.300000191,8.5,34
8800,4.400000095,4.900000095,4.699999809,11
