Strike,Bid,Ask,Last,Volm
6895,159.1000061,160.6999969,161,3436
6900,161.8000031,162.8999939,161.9600067,5950
6905,163.5,165.1000061,160.3300018,47
6910,165.6999969,167.3999939,164.6000061,2
6915,168,169.6999969,158.75,1
6920,170.3999939,172.1000061,160.8000031,1
6925,172.6999969,174.3000031,163.5500031,4
6930,175,176.6999969,169.75,34
6935,177.3999939,179.1000061,179.0099945,1
6940,180,181.6999969,160.2899933,0
6945,182.3999939,184.1000061,162.7200012,0
6950,185.3000031,186.6000061,198.6199951,1061
6955,187.5,189.1000061,188.3999939,3
6960,190,191.6999969,179.3999939,1
6965,192.6999969,194.3000031,158.1999969,0
6970,195.3000031,197,185.9400024,0
6975,198,199.6999969,213,10
6980,200.8000031,202.5,204.1300049,3
6985,203.5,205.1999969,208.8000031,1
6990,206.3000031,208,190.1499939,0
6995,209.1000061,210.8000031,0,0
7000,212.1000061,213.6999969,207.75,23
7005,215,216.6000061,205.5,0
7010,217.8000031,219.5,222.3999939,7
7015,220.8000031,222.5,224.2599945,2
7020,223.8000031,225.5,209.6399994,0
7025,227,228.5,232.2899933,2
7030,229.8999939,231.6000061,311.2999878,0
7035,233,234.6999969,0,0
7040,236.3000031,238,248.5500031,1
7045,239.3000031,241,0,0
7050,242.6000061,244.3000031,219.8500061,0
7055,245.8000031,247.5,0,0
7060,249.1000061,250.8000031,234.9799957,39
7065,252.5,254.1000061,227.4499969,0
7070,255.8999939,257.6000061,0,0
7075,259.1000061,260.7999878,249.7799988,2
7080,262.7000122,264.3999939,268.25,1
7085,266.1000061,267.7000122,259.3999939,1
7090,269.6000061,271.2999878,273.1799927,2
7095,273.1000061,274.7000122,275.9200134,6
7100,276.6000061,278.2999878,279.2200012,7
7105,280.2000122,281.7999878,292.0100098,1
7110,283.7999878,285.3999939,282.2000122,2
7115,287.2999878,289.2000122,289.0299988,9
7120,291.1000061,292.7000122,304.8999939,0
7125,294.7999878,296.3999939,310.1600037,4
7130,298.3999939,300.1000061,281.2099915,2
7140,306.1000061,307.7000122,283.2099915,0
7150,313.6000061,315.2999878,316.269989,2
7160,321.3999939,323.2000122,340.5499878,1
7170,329.2999878,331,327.5,1
7175,333.2999878,335,321.5899963,0
7180,337.2000122,338.8999939,311.5499878,0
7190,345.2999878,347,313.7999878,0
7200,353.5,355.2000122,379.8699951,3
7210,361.7000122,363.5,338.0400085,0
7220,370.1000061,371.7999878,0,0
7225,374.2999878,376,494.0400085,0
7230,378.5,380.2000122,0,0
7240,387,388.7000122,571.3699951,0
7250,395.5,397.2999878,369.25,0
7260,404.2999878,405.8999939,0,0
7270,412.8999939,414.6000061,0,0
7275,406.6000061,430.6000061,596.1699829,0
7280,411,435,0,0
7290,419.7999878,443.7999878,403.5,0
7300,428.7999878,452.7999878,444.3900146,12
7310,437.7000122,461.7000122,0,0
7320,446.7999878,470.7999878,0,0
7325,451.2999878,475.2999878,0,0
7330,455.8999939,479.8999939,0,0
7340,465,489,0,0
7350,474.2000122,498.2000122,815.6799927,0
7360,483.5,507.5,0,0
7370,492.7000122,516.7000122,0,0
7375,497.3999939,521.4000244,588.9000244,0
7380,502.1000061,526.0999756,0,0
7390,511.3999939,535.4000244,0,0
7400,520.7999878,544.7999878,707.5300293,0
7410,530.2999878,554.2999878,0,0
7420,539.7000122,563.7000122,0,0
7425,544.5,568.5,0,0
7430,549.2999878,573.2999878,0,0
7440,558.7999878,582.7999878,0,0
7450,568.2999878,592.2999878,0,0
7460,577.9000244,601.9000244,0,0
7470,587.5,611.5,0,0
7475,592.2999878,616.2999878,0,0
7500,616.5,640.5,604.9699707,1
7525,640.7000122,664.7000122,0,0
7550,665.0999756,689.0999756,775.210022,0
7575,689.5,713.5,0,0
7600,714,738,914.9199829,0
7625,738.5999756,762.5999756,0,0
7650,763.2000122,787.2000122,0,0
7675,787.7999878,811.7999878,0,0
7700,812.5,836.5,2120.159912,0
7725,837.2000122,861.2000122,0,0
7750,861.9000244,885.9000244,0,0
7775,886.7000122,910.7000122,0,0
7800,911.4000244,935.4000244,1065.430054,0
7900,1010.599976,1034.599976,1751.349976,0
8000,1109.900024,1133.900024,1139.439941,100
8100,1209.199951,1233.199951,0,0
8200,1308.5,1332.5,1293.199951,0
8300,1407.800049,1431.800049,0,0
8400,1507.199951,1531.199951,1706.349976,0
8500,1606.5,1630.5,0,0
8600,1705.900024,1729.900024,2162.629883,0
8800,1904.599976,1928.599976,2122.77002,0
